id,true_avg,pred_avg,pred_stdev,0,1,2,3,4,5,6,7,8,9
P01,0.592,0.5680429995059967,0.008055041196443126,0.5598292350769043,0.5638794898986816,0.5666881203651428,0.5730522871017456,0.5708511471748352,0.5665165185928345,0.5603748559951782,0.5775807499885559,0.5842750072479248,0.5573825836181641
P02,0.569,0.5468002736568451,0.020027430271299395,0.5269654989242554,0.5294860005378723,0.5551791191101074,0.5305666327476501,0.5407229661941528,0.5722622871398926,0.5178461670875549,0.5809926986694336,0.5505237579345703,0.5634576082229614
P03,0.565,0.5577856302261353,0.02027973390604393,0.561941921710968,0.5627474188804626,0.5622913241386414,0.5355581045150757,0.5681152939796448,0.5570391416549683,0.5650591850280762,0.5543447136878967,0.5143135786056519,0.596445620059967
P04,0.555,0.5660868346691131,0.011188683593731437,0.566025972366333,0.5578795671463013,0.5462391972541809,0.5832146406173706,0.564872145652771,0.5833803415298462,0.5603811740875244,0.5558663010597229,0.5708131194114685,0.5721958875656128
P05,0.496,0.4592364698648453,0.016405338383854676,0.47023555636405945,0.4776758849620819,0.46346360445022583,0.474665105342865,0.45556557178497314,0.42182648181915283,0.4481188952922821,0.4750949442386627,0.4456123411655426,0.4601063132286072
P06,0.495,0.4799260824918747,0.009821371295893227,0.4795706272125244,0.48615676164627075,0.47745370864868164,0.46449896693229675,0.4910109043121338,0.4940480887889862,0.4776628613471985,0.4907609820365906,0.46883442997932434,0.46926349401474
P07,0.463,0.44998102486133573,0.011579736693395298,0.454007089138031,0.4538940489292145,0.4561789631843567,0.46024131774902344,0.44758960604667664,0.4361637830734253,0.43698543310165405,0.47318676114082336,0.4339842200279236,0.447579026222229
P08,0.562,0.5293614327907562,0.012127684167592107,0.5490772128105164,0.5267288088798523,0.5209009647369385,0.5370001792907715,0.5229678153991699,0.5381366610527039,0.5094326138496399,0.5221992135047913,0.5204855799674988,0.5466852784156799
P09,0.537,0.5244292467832565,0.050040394053320406,0.581338107585907,0.49276554584503174,0.541210949420929,0.5194290280342102,0.5623388886451721,0.5496780872344971,0.5472527146339417,0.5403202772140503,0.5182168483734131,0.3917420208454132
P10,0.485,0.44347705543041227,0.018000291973862822,0.41637274622917175,0.4584392011165619,0.4525952935218811,0.4481232166290283,0.46621426939964294,0.4539215564727783,0.40875884890556335,0.4473120868206024,0.42880740761756897,0.45422592759132385
P11,0.477,0.4824196368455887,0.015396707135992938,0.48286980390548706,0.4935763478279114,0.4764047861099243,0.4769834280014038,0.468188613653183,0.49322637915611267,0.5053361058235168,0.46082156896591187,0.46257004141807556,0.5042192935943604
P12,0.514,0.4755984306335449,0.011286661257327123,0.4803465008735657,0.46110692620277405,0.4801804721355438,0.4721148610115051,0.4775373935699463,0.47827890515327454,0.49606212973594666,0.47027865052223206,0.45441246032714844,0.4856660068035126
P13,0.56,0.5668981671333313,0.01355076901951408,0.5617505311965942,0.5593029260635376,0.5644254088401794,0.5652388334274292,0.5440712571144104,0.5712050199508667,0.5943499803543091,0.5684581995010376,0.5847040414810181,0.5554754734039307
P14,0.539,0.5111871957778931,0.025404368547646185,0.5118618607521057,0.502639889717102,0.5289905667304993,0.5220563411712646,0.5344036221504211,0.5304499864578247,0.501244068145752,0.5362697243690491,0.49680155515670776,0.44715434312820435
P15,0.544,0.5210764914751053,0.016830724551870655,0.513746440410614,0.4989217519760132,0.5392647385597229,0.5424528121948242,0.5346622467041016,0.5169188380241394,0.49930375814437866,0.5348796844482422,0.49846383929252625,0.5321508049964905
P16,0.58,0.5372903645038605,0.018984152389672042,0.537531852722168,0.5437801480293274,0.5438511371612549,0.5264056921005249,0.5237458944320679,0.5128470063209534,0.5333232879638672,0.5506761074066162,0.5181050300598145,0.5826374888420105
P17,0.454,0.47524018585681915,0.014499259088879845,0.47498270869255066,0.4968135952949524,0.4623039662837982,0.48083439469337463,0.4619460701942444,0.4940322935581207,0.44646090269088745,0.47649669647216797,0.4840643107891083,0.4744669198989868
