id,true_avg,pred_avg,pred_stdev,0,1,2,3,4,5,6,7,8,9
P01,0.592,0.5681702494621277,0.007836369478007917,0.5611321926116943,0.5638810396194458,0.5666881203651428,0.5711507201194763,0.5710136890411377,0.5667097568511963,0.5607675313949585,0.578861653804779,0.5838342308998108,0.5576635599136353
P02,0.569,0.546826297044754,0.020087920951928545,0.5271305441856384,0.5292164087295532,0.5551791191101074,0.5304577946662903,0.5405772924423218,0.5729559659957886,0.5180901288986206,0.5810273289680481,0.5503832697868347,0.5632451176643372
P03,0.565,0.5576445400714874,0.02030797975543161,0.5621166825294495,0.5629724860191345,0.5623751878738403,0.5356003642082214,0.5680725574493408,0.556729793548584,0.5647664666175842,0.5543527007102966,0.5136242508888245,0.5958349108695984
P04,0.555,0.5661221206188202,0.011047195290265885,0.566025972366333,0.5578794479370117,0.5467602610588074,0.5830587148666382,0.5654938817024231,0.5832041501998901,0.5605101585388184,0.5555624961853027,0.5708156228065491,0.5719105005264282
P05,0.496,0.4595018446445465,0.016762696274864628,0.47021570801734924,0.4799104630947113,0.4643622636795044,0.4746713638305664,0.45556557178497314,0.42137548327445984,0.4482680559158325,0.47469469904899597,0.44544175267219543,0.46051308512687683
P06,0.495,0.47984027564525605,0.009838605174409258,0.47966375946998596,0.48627686500549316,0.47699740529060364,0.46442103385925293,0.49067047238349915,0.4940480887889862,0.47767192125320435,0.4907609820365906,0.4686286747455597,0.46926355361938477
P07,0.463,0.4500899136066437,0.011700083003651291,0.45422378182411194,0.4536910057067871,0.45688948035240173,0.4602540135383606,0.4477526843547821,0.4356507956981659,0.43835610151290894,0.4737358093261719,0.4337751865386963,0.4465702772140503
P08,0.562,0.5291486382484436,0.012006151265481647,0.5500946044921875,0.5262196063995361,0.5209010243415833,0.5370001792907715,0.5230096578598022,0.535820722579956,0.5094326138496399,0.5229317545890808,0.5202971696853638,0.5457790493965149
P09,0.537,0.524354749917984,0.05003676441561344,0.5813381671905518,0.4924052059650421,0.5411621332168579,0.5194239616394043,0.5620517730712891,0.5497832894325256,0.547062337398529,0.5403201580047607,0.5182607769966125,0.39173969626426697
P10,0.485,0.4435088187456131,0.017993107912102284,0.41643235087394714,0.45843806862831116,0.4525052011013031,0.4481232166290283,0.46614158153533936,0.4540014863014221,0.4087260663509369,0.44769287109375,0.42883241176605225,0.45419493317604065
P11,0.477,0.4823162168264389,0.015243275617793397,0.48288553953170776,0.4938042461872101,0.4765704870223999,0.4769834280014038,0.468188613653183,0.4914519488811493,0.5053613185882568,0.4609968960285187,0.4627406895160675,0.5041790008544922
P12,0.514,0.47561971843242645,0.011487376824625129,0.4803470969200134,0.4611026644706726,0.4801596403121948,0.4721148610115051,0.47753727436065674,0.4789452850818634,0.4960385859012604,0.4696550965309143,0.45392343401908875,0.48637324571609497
P13,0.56,0.5669194042682648,0.013595260126261633,0.5618502497673035,0.5593603849411011,0.5646203756332397,0.5651937127113342,0.5438513159751892,0.5713428854942322,0.5943650603294373,0.5685340762138367,0.5847040414810181,0.5553719401359558
P14,0.539,0.5112234264612198,0.025380976480671124,0.5119985342025757,0.5028740167617798,0.5288795232772827,0.5221640467643738,0.5342932939529419,0.5304500460624695,0.5012331604957581,0.5362697243690491,0.4969344735145569,0.4471374452114105
P15,0.544,0.520892533659935,0.017300793079456908,0.5137317776679993,0.49627336859703064,0.5393580198287964,0.5433905124664307,0.5344246625900269,0.5169905424118042,0.49933433532714844,0.535163164138794,0.49846386909484863,0.531795084476471
P16,0.58,0.5390323281288147,0.018852926864039502,0.537469208240509,0.5441816449165344,0.5461758375167847,0.5327828526496887,0.5238742232322693,0.5162445306777954,0.5330418348312378,0.5538676977157593,0.518730103969574,0.5839553475379944
P17,0.454,0.4753702074289322,0.014565798405184897,0.4747619032859802,0.4972078502178192,0.4623039662837982,0.4808320105075836,0.46213191747665405,0.4938869774341583,0.44653797149658203,0.4774562120437622,0.48473620414733887,0.47384706139564514
P18,0.429,0.42223667800426484,0.01868832378541109,0.4172191023826599,0.4395201504230499,0.42379510402679443,0.42321354150772095,0.4252575635910034,0.4226837754249573,0.42470476031303406,0.43357551097869873,0.44160225987434387,0.37079501152038574
P19,0.462,0.4734655231237411,0.015322221487419505,0.47815147042274475,0.4646177589893341,0.4672248363494873,0.4669307768344879,0.5022979974746704,0.4830651879310608,0.46914324164390564,0.49511659145355225,0.45326006412506104,0.4548473060131073
