id,true_avg,pred_avg,pred_stdev,0,1,2,3,4,5,6,7,8,9
P01,0.592,0.5447175025939941,0.029607338670752794,0.5004019737243652,0.5445737838745117,0.5626256465911865,0.53000807762146,0.5639351606369019,0.5472279191017151,0.5768526792526245,0.5497884154319763,0.5842273831367493,0.4875339865684509
P02,0.496,0.43529062867164614,0.042118936561173256,0.35402026772499084,0.4846792221069336,0.46263769268989563,0.3849857449531555,0.39983826875686646,0.4312681257724762,0.45585161447525024,0.49431535601615906,0.45069581270217896,0.4346141815185547
P03,0.495,0.46499518752098085,0.036979582601374225,0.49446991086006165,0.4736420810222626,0.47771546244621277,0.4075604975223541,0.4818287193775177,0.3931277394294739,0.47458550333976746,0.5167415142059326,0.4880838692188263,0.4421965777873993
P04,0.463,0.4138446271419525,0.04213803935917161,0.43432480096817017,0.45219072699546814,0.38231736421585083,0.39981573820114136,0.3553200364112854,0.45034193992614746,0.3381224274635315,0.4076290726661682,0.46325749158859253,0.45512667298316956
P05,0.537,0.4986731857061386,0.047508172151143106,0.4930269718170166,0.504806637763977,0.5043589472770691,0.5771851539611816,0.4981626868247986,0.4533933401107788,0.39115670323371887,0.5009375214576721,0.5474596619606018,0.5162442326545715
P06,0.485,0.4236040264368057,0.05073722288818584,0.4504488408565521,0.4500076472759247,0.44861412048339844,0.36721915006637573,0.4283580780029297,0.4376606345176697,0.29630202054977417,0.4292072057723999,0.4443496763706207,0.4838728904724121
P07,0.477,0.4587207853794098,0.028480336375533585,0.4321262538433075,0.47692716121673584,0.46948450803756714,0.436876118183136,0.40637120604515076,0.4660317003726959,0.5080941319465637,0.45988690853118896,0.489672988653183,0.4417368769645691
P08,0.539,0.49495949149131774,0.02947302943677322,0.4982679784297943,0.5088881850242615,0.5036599636077881,0.41308632493019104,0.4945231080055237,0.5341399312019348,0.49438393115997314,0.4990216791629791,0.49648812413215637,0.5071356892585754
P09,0.544,0.4996333420276642,0.020130109161498665,0.4978637099266052,0.48351916670799255,0.5302278995513916,0.4595273435115814,0.5139236450195312,0.5186367630958557,0.4826740622520447,0.5186195969581604,0.49583253264427185,0.49550870060920715
P10,0.454,0.471102374792099,0.029229948818484463,0.41360047459602356,0.4966399073600769,0.45558974146842957,0.48823004961013794,0.45508769154548645,0.45229190587997437,0.4509829580783844,0.5195947885513306,0.4875688850879669,0.4914373457431793
P11,0.429,0.42173677384853364,0.034802408448585856,0.3744502663612366,0.47627225518226624,0.4351324737071991,0.39722147583961487,0.44185811281204224,0.4294508695602417,0.35731977224349976,0.44973254203796387,0.44594037532806396,0.409989595413208
P12,0.433,0.42294702231884,0.01336736618429687,0.4245445728302002,0.4300231635570526,0.44341424107551575,0.39880454540252686,0.40240582823753357,0.42476534843444824,0.42732474207878113,0.4269678592681885,0.4142584502696991,0.43696147203445435
P13,0.426,0.452366703748703,0.01960171809211349,0.46053391695022583,0.468128502368927,0.46208468079566956,0.4407116174697876,0.4866071939468384,0.46753913164138794,0.4259878695011139,0.4482705295085907,0.4450165927410126,0.41878700256347656
P14,0.59,0.5684619188308716,0.02530707788328249,0.5914154648780823,0.5670599341392517,0.5806879997253418,0.544922947883606,0.5334871411323547,0.5731486678123474,0.5476683974266052,0.5865530371665955,0.6179718375205994,0.5417037606239319
P15,0.527,0.5496960818767548,0.02042275208613861,0.5265027284622192,0.5354986190795898,0.5596640110015869,0.5618557333946228,0.5386204719543457,0.5308584570884705,0.5221542716026306,0.5695655941963196,0.5849748849868774,0.567266047000885
P16,0.485,0.4509538859128952,0.016421272696581293,0.48280271887779236,0.4462354779243469,0.46125978231430054,0.43998223543167114,0.4208637773990631,0.43916669487953186,0.4408290684223175,0.45878276228904724,0.4539588391780853,0.465657502412796
P17,0.583,0.5617851197719574,0.024002736862773964,0.5627150535583496,0.5880387425422668,0.6004164218902588,0.5346362590789795,0.5568739175796509,0.5673364400863647,0.5325419902801514,0.5761827826499939,0.5762494206428528,0.5228601694107056
P18,0.597,0.5462452083826065,0.059642598130665796,0.6803551316261292,0.5213780403137207,0.519781231880188,0.4819519817829132,0.6080239415168762,0.5405552387237549,0.4645988941192627,0.5195298790931702,0.5760806202888489,0.5501971244812012
P19,0.595,0.5541807800531388,0.040784368430571254,0.5700843930244446,0.6014587879180908,0.5156679749488831,0.5735154151916504,0.5494452714920044,0.5851478576660156,0.49921825528144836,0.6075751185417175,0.5590752959251404,0.4806194305419922
P20,0.433,0.4450188487768173,0.018262485156033542,0.4620303809642792,0.4449635446071625,0.4549376964569092,0.42829692363739014,0.43225863575935364,0.4497133195400238,0.4343661665916443,0.4807015359401703,0.41237467527389526,0.45054560899734497
P21,0.455,0.47715177536010744,0.027143955968172463,0.5230171084403992,0.43598681688308716,0.5040953159332275,0.4511145055294037,0.5080122947692871,0.48544541001319885,0.44527721405029297,0.4779047966003418,0.46614038944244385,0.4745239019393921
P22,0.469,0.5342719674110412,0.023451386982302484,0.510505735874176,0.5228790640830994,0.5300988554954529,0.5322676301002502,0.5683300495147705,0.49260443449020386,0.5263450145721436,0.5502551794052124,0.5355702042579651,0.5738635063171387
P23,0.436,0.41638584434986115,0.035748776966297274,0.3498990535736084,0.45364415645599365,0.406953364610672,0.39052414894104004,0.45105865597724915,0.4025167226791382,0.37731999158859253,0.418813019990921,0.4511789083480835,0.461950421333313
P24,0.495,0.4762491434812546,0.03360777898526358,0.39815446734428406,0.4702270030975342,0.48297610878944397,0.4804045557975769,0.44620051980018616,0.48564738035202026,0.468768835067749,0.5299699902534485,0.49625396728515625,0.5038886070251465
P25,0.515,0.5026400923728943,0.015348175102746223,0.49350330233573914,0.5237430930137634,0.5029357075691223,0.47901999950408936,0.48241469264030457,0.5054453611373901,0.5082553625106812,0.5053924322128296,0.49546003341674805,0.5302309393882751
P26,0.522,0.5094405621290207,0.023297715610196886,0.45683035254478455,0.5016698837280273,0.5226649641990662,0.5382522344589233,0.4890989065170288,0.5170872807502747,0.5404237508773804,0.5066386461257935,0.5021959543228149,0.5195436477661133
P27,0.54,0.48205130100250243,0.03754005441393724,0.41651275753974915,0.4375596046447754,0.5105516910552979,0.48029404878616333,0.4846190810203552,0.5125264525413513,0.4335988163948059,0.5248612761497498,0.4972459375858307,0.5227433443069458
P28,0.493,0.4497082680463791,0.027765269892494428,0.4835436940193176,0.4714606702327728,0.43124714493751526,0.46426138281822205,0.45928579568862915,0.46427732706069946,0.39541178941726685,0.45918139815330505,0.46349892020225525,0.4049145579338074
P29,0.618,0.6251068592071534,0.05918023297405337,0.6675770878791809,0.6475147008895874,0.611021876335144,0.5558005571365356,0.6946916580200195,0.6270528435707092,0.7387410402297974,0.5767154693603516,0.5836172103881836,0.5483361482620239
P30,0.59,0.5967408895492554,0.02755993536022374,0.6030644774436951,0.5960832238197327,0.5951780676841736,0.5432384014129639,0.5808344483375549,0.6090660691261292,0.5604586005210876,0.6222681999206543,0.6405676603317261,0.6166497468948364
