id,true_avg,pred_avg,pred_stdev,0,1,2,3,4,5,6,7,8,9
P01,0.592,0.5442957907915116,0.034961856766278394,0.5592772364616394,0.5332674980163574,0.5368965268135071,0.5290014743804932,0.5863404273986816,0.5411732792854309,0.5889522433280945,0.5452275276184082,0.5645765066146851,0.458245187997818
P02,0.496,0.44757952094078063,0.044386557879278414,0.40405622124671936,0.48548486828804016,0.47235387563705444,0.33529773354530334,0.4753718078136444,0.45355668663978577,0.4740668833255768,0.48473891615867615,0.456611305475235,0.434256911277771
P03,0.495,0.43319430351257326,0.047618480552161516,0.5029572248458862,0.46366846561431885,0.4071560204029083,0.38397732377052307,0.45506805181503296,0.3549610674381256,0.37900975346565247,0.4783433973789215,0.4797583818435669,0.4270433485507965
P04,0.463,0.40668787658214567,0.05072660140611973,0.4343678951263428,0.45421457290649414,0.3885282874107361,0.40637677907943726,0.3444867432117462,0.37863677740097046,0.30544790625572205,0.48167791962623596,0.43099579215049744,0.44214609265327454
P05,0.537,0.437652388215065,0.06112343883265786,0.46553996205329895,0.4577438533306122,0.4588026702404022,0.44939476251602173,0.440968781709671,0.4015650153160095,0.2669157385826111,0.48625749349594116,0.47834935784339905,0.4709862470626831
P06,0.485,0.43553264141082765,0.035575601368807296,0.4341987669467926,0.4358958899974823,0.45862066745758057,0.41799089312553406,0.4739171862602234,0.4524801969528198,0.3385125696659088,0.45765599608421326,0.4474025368690491,0.4386517107486725
P07,0.477,0.40218121409416197,0.027204888325259607,0.37495627999305725,0.42236271500587463,0.4505797326564789,0.43539831042289734,0.4241180717945099,0.3883538842201233,0.3836020231246948,0.3666522204875946,0.39559632539749146,0.3801925778388977
P08,0.539,0.5111415565013886,0.01939716117454125,0.512270450592041,0.49174559116363525,0.5382706522941589,0.4846682548522949,0.5399273037910461,0.509813666343689,0.5259572863578796,0.5135241150856018,0.4813876748085022,0.5138505697250366
P09,0.544,0.502196517586708,0.04079148500093877,0.4647412598133087,0.5036447644233704,0.49875080585479736,0.4957091808319092,0.5398170351982117,0.584874153137207,0.4598982632160187,0.5353766679763794,0.5004910230636597,0.43866202235221863
P10,0.454,0.47688916623592376,0.03934683043964729,0.4887196123600006,0.5283063054084778,0.47591066360473633,0.4459720253944397,0.443984717130661,0.413434773683548,0.4328843951225281,0.5044121742248535,0.5000562071800232,0.5352107882499695
P11,0.429,0.4267973303794861,0.044176643691569956,0.30814483761787415,0.4614519476890564,0.43993353843688965,0.4207964837551117,0.4411205053329468,0.47921982407569885,0.40913787484169006,0.4433726668357849,0.4469791650772095,0.4178164601325989
P12,0.433,0.4100034385919571,0.021521178285883732,0.4054863154888153,0.3913026452064514,0.43282321095466614,0.38973960280418396,0.43423184752464294,0.41928744316101074,0.3816949427127838,0.3956710398197174,0.40033864974975586,0.44945868849754333
P13,0.426,0.4353076577186584,0.03674826692351879,0.4371805489063263,0.46636223793029785,0.4460642635822296,0.4144023060798645,0.49180734157562256,0.43569040298461914,0.35318583250045776,0.47301390767097473,0.4191809594631195,0.4161887764930725
P14,0.59,0.5706696808338165,0.029881190530997255,0.5603312849998474,0.601660430431366,0.5726379752159119,0.5164320468902588,0.5747365951538086,0.5959752202033997,0.546599268913269,0.5796647071838379,0.6208552718162537,0.5378040075302124
P15,0.527,0.5415528446435929,0.029968026443262578,0.4803295433521271,0.5448047518730164,0.5818610191345215,0.5416441559791565,0.5411314964294434,0.5292921662330627,0.5030233860015869,0.5493283867835999,0.5765702128410339,0.5675433278083801
P16,0.485,0.45664542019367216,0.018799054548961885,0.4338081479072571,0.43035051226615906,0.45549726486206055,0.46046242117881775,0.445801705121994,0.48406076431274414,0.43563205003738403,0.4743771553039551,0.46517619490623474,0.48128798604011536
P17,0.583,0.5567355662584305,0.05093286814973182,0.49878770112991333,0.5483818054199219,0.5938298106193542,0.5701488256454468,0.620736837387085,0.6236330270767212,0.4567616283893585,0.5440250039100647,0.522154688835144,0.5888963341712952
P18,0.597,0.5208734720945358,0.04593118029096286,0.5919531583786011,0.5784411430358887,0.5101412534713745,0.4709891974925995,0.5531615018844604,0.5567458271980286,0.460763156414032,0.4572155475616455,0.5094339847564697,0.5198899507522583
P19,0.595,0.5531580865383148,0.04954030213093568,0.6073960065841675,0.559880793094635,0.5728803873062134,0.45306891202926636,0.5283467769622803,0.5617316365242004,0.5604997277259827,0.6103426218032837,0.5966759920120239,0.48075801134109497
P20,0.433,0.4494283407926559,0.028459256370187522,0.4732905626296997,0.43507125973701477,0.47158172726631165,0.44063761830329895,0.40507084131240845,0.4687879979610443,0.40478283166885376,0.4390372633934021,0.4595980644226074,0.49642524123191833
P21,0.455,0.4779451608657837,0.03640269974175612,0.5169926285743713,0.4972330629825592,0.49753475189208984,0.3863227367401123,0.5092204809188843,0.4955390393733978,0.4448942542076111,0.4855746328830719,0.4663386940956116,0.47980132699012756
P22,0.469,0.5080733120441436,0.015282922361307849,0.488103449344635,0.49253034591674805,0.5193418860435486,0.516502857208252,0.5150406956672668,0.4807261824607849,0.5129836797714233,0.503557026386261,0.5287581086158752,0.5231888890266418
P23,0.436,0.41912876069545746,0.02718694410493825,0.3797474801540375,0.4058692157268524,0.4022906422615051,0.3724385201931,0.4503605365753174,0.432898610830307,0.432114839553833,0.4381237030029297,0.4579421579837799,0.4195019006729126
P24,0.495,0.4872064471244812,0.03179016574982461,0.4708232581615448,0.43909499049186707,0.4770086407661438,0.4324110448360443,0.5218587517738342,0.5329206585884094,0.5126283764839172,0.5037375092506409,0.5002953410148621,0.4812858998775482
P25,0.515,0.5043678551912307,0.03290549189744095,0.47383370995521545,0.5104959011077881,0.5283327102661133,0.526919960975647,0.5209124088287354,0.5394097566604614,0.4999070465564728,0.4499095380306244,0.4512706995010376,0.5426868200302124
P26,0.522,0.5505954951047898,0.041791645553021985,0.5329882502555847,0.4882320463657379,0.5606042742729187,0.5926474928855896,0.5837846398353577,0.529621422290802,0.563016951084137,0.5044977068901062,0.6316644549369812,0.5188977122306824
P27,0.54,0.48057821691036223,0.03364122867340949,0.41294175386428833,0.4390398859977722,0.50639808177948,0.48289430141448975,0.48472490906715393,0.5123356580734253,0.4888603985309601,0.45054909586906433,0.521519660949707,0.5065184235572815
P28,0.493,0.44990476965904236,0.028112622529652246,0.39966803789138794,0.46804744005203247,0.43970635533332825,0.4805062711238861,0.4704025387763977,0.4795929193496704,0.45464539527893066,0.46278679370880127,0.4001055359840393,0.44358640909194946
P29,0.618,0.5711929231882096,0.06160324703827094,0.5783985257148743,0.6576306223869324,0.6179060935974121,0.5590347051620483,0.5850955247879028,0.5401597619056702,0.6673608422279358,0.5378143787384033,0.5113234519958496,0.45720532536506653
P30,0.59,0.5763061344623566,0.04702372212764071,0.6015744209289551,0.6221168041229248,0.5269619226455688,0.5609736442565918,0.5211833715438843,0.6185195446014404,0.5185525417327881,0.5418505072593689,0.6609463691711426,0.5903822183609009
